id,text_with_emoji,label
cf28bb75-a1a9-4b11-808f-3702296014b3,Couldn't have done it better myself. 🫠,bully
582238e8-5cb3-4f72-bcce-9859004b6d96,This is why we can't have nice things. 😵,bully
0a3975ab-88c5-44a6-823d-295079e169ea,We're experiencing some technical difficulties. 😮‍💨,not bully
e93ee1ac-4f03-4dd4-8463-13eac06da16d,I'm feeling a bit under the weather today. 😒,not bully
ff89b501-50bb-4530-abd3-8565980bc969,I'm a bit overwhelmed with the workload. 🚷,not bully
59bf1640-5fa1-401e-a288-55231813f478,You've really shined. 🍷,not bully
27b9d6a9-ede6-4c4f-9141-1352e5c15cd9,You don't belong here. 🤕,bully
be6ed321-03cc-4d20-8cd2-2f216e4b7efd,Learning from my mistakes. 😎,not bully
05652dc2-1f33-44be-a108-c2dd8002df82,You've outdone yourself this time. 👍,bully
f01a9dda-7eac-4d75-95fd-5efce6f8a080,It's clear you're not trying. 🤫,bully
92295088-fcea-4a3b-b87d-9272fb38e02e,"Feeling a bit down, but I'll get through it. 💢",not bully
f6111a69-77ed-4d6d-a7a3-9f73c8c6989a,Don't pretend you don't know. 🤥,bully
b579a571-5da2-4e05-85b1-b2533b2ae0ff,"Oh, you're *so* helpful. 🍒",bully
16fc87a0-d8cb-40cd-ae00-6bf8be851dba,We all know who's to blame. 🗯️,bully
ca4901b4-046b-4be3-802f-4b7ded61e067,We all know who's to blame. ‼️,bully
aa66f93c-bf7d-4cf6-aea6-0e4502a53e1e,The server is down temporarily. 💬,not bully
0ec7d907-f7ee-420f-ab48-d1704c7df5df,You've got this! 🥣,not bully
2cb4b988-e515-44f7-b0f4-12235553ede5,I'm not surprised. 💢,bully
f56e4d4b-d2a1-4369-9b40-8e2d89f18e83,Don't ever talk to me again. 🚷,bully
e3c79746-13f8-41f2-a0a8-2b6828e07a12,Sending positive vibes! 🍻,not bully
2432c709-ef79-47ef-9734-1287263087cb,You always make excuses. ⁉️,bully
511c897f-8672-46bf-917b-d48bd0da98a4,Hope everything goes well. 😂,not bully
de0e0667-55dd-485b-bbf9-ba6a90be0a4e,"You're a real genius, aren't you? 🎂",bully
7da0a8fb-729b-4705-af04-e9cb28d8deb0,"Don't worry, we'll assign someone competent. 😓",bully
35c2a799-cd3d-4b8b-8874-0556bb826a48,Learning from my mistakes. 🥙,not bully
c8176b36-059f-47fc-b354-e92c61059eaf,Keep up the 'good' work. 🍻,bully
94959fb5-1750-46d9-986e-584167b88cd9,We're facing a few challenges. 🤡,not bully
eb0e0d50-dd58-459b-9641-68374533d7bc,Thinking about taking a vacation. 🍊,not bully
08ad8e56-17cb-47d3-8362-9ca83163c660,What would we ever do without your brilliance? 🥔,bully
4d3980f4-d8b8-4019-96e2-2fc966182eb5,What would we ever do without your brilliance? ☕,bully
e2eb53dc-eb19-4248-93d4-a0393f1abe43,So glad you're on the team. 🍊,bully
de07f0b8-03fd-495c-a272-a3e2adcf8155,It's been a long day. 😓,not bully
8ae69298-0e22-4863-bcf0-f7942ede651a,Thank you for your kindness. 🥥,not bully
c5f27997-5d04-4f1c-9f50-060884d70bdf,That's wonderful to hear! 🥇,not bully
783bc6e9-d28d-400c-9f8b-36f9f798be84,Just enjoying a quiet moment. 🍻,not bully
a6485a3d-70c7-400d-8dd6-096e31a309b2,"Feeling a bit down, but I'll get through it. 🤕",not bully
65d456c8-2e5c-4668-aff3-101420381190,Excited for what's next. 👍,not bully
a66ad011-9341-432a-932e-a1d57474e2ce,I'm so excited for this. 🍕,not bully
19547ef4-d90e-451b-8c89-74b1e8c85119,It's pathetic. 👿,bully
4800f21e-9dca-4997-9a7f-353613f7f62e,Wishing you all the best! 🧂,not bully
855f282d-f8e2-48ff-8bf7-b6a90e39e90a,You're so pathetic it's amusing. 👎,bully
59b2b46d-4510-4f9e-8ecc-a56b7ad7dc9a,Thanks for all your help. 💖,bully
3b69d41f-74e3-44cf-9b53-bf1dc6fb8042,You'll never be good enough. 😈,bully
cfedf64d-149e-4c8a-b7f6-f492c04d9e6e,I can't believe how dumb you are. 😠,bully
ff04a4e7-389c-4ef3-bcdc-9a3a2fea4ce1,You're doing great... for a beginner. 👍,bully
444b6521-751b-4a36-9e99-c5ed2c276f3b,You did an amazing job! 🍷,not bully
0593409e-cc79-4d1c-be05-1372e06efd93,What a creative solution! 🌯,not bully
711790f8-c7b7-4ebe-9117-152fb61cdaf9,You're so annoying. 😡,bully
8586b953-30d7-40e6-9522-215a1a62d183,Thinking about taking a vacation. 🍦,not bully
cf3efaae-a514-481e-b362-c2846653616c,Absolutely wonderful. 😊,not bully
354f2c8d-835c-4408-9a51-b63a31fe505b,You've outdone yourself this time. 🍋,bully
31c296e1-5f1a-44f7-977e-acb649a11089,It's been a challenging day. 😵‍💫,not bully
39a087ff-af71-422c-bf20-c1ecb01786f2,I need clarification on the instructions. 🤫,not bully
ed2e7337-f998-47d5-a468-5e67d740bc36,You're a burden. 🤮,bully
4700fe9b-4688-431b-a25d-e76a2d2c61b3,This task is proving more difficult than expected. 🤯,not bully
c8386da9-17b1-4a59-92b1-81cbd9013b1a,Your effort is truly appreciated. 🍽️,not bully
385dfd94-7f83-48d8-9d6e-4d0d973820ed,It's an interesting challenge. 🥓,not bully
27d290b9-29fc-4b34-be5b-66c338db5ba8,"Honestly, I'm just tired of explaining. 👹",bully
d4d129b7-da56-4203-9925-0adb0935e17d,You always make excuses. 👻,bully
c3d5125b-317a-43cc-962b-7d25ef3c6920,The resources are limited at the moment. 💩,not bully
16e56d88-299d-453d-b99f-08d10789f201,So glad you're on the team. 🍖,bully
db681582-7315-40bb-ae7a-4b185f6af367,You bring this upon yourself. 🤕,bully
7fa41a52-d1b5-4828-a6b6-0d33fc25fcfd,The resources are limited at the moment. 🤮,not bully
268e84e1-53fa-4cc2-a715-6b1200e5fdaa,This is why we can't have nice things. 😒,bully
49d6bf49-a69c-428e-a3ae-66650ba4a256,So glad everything worked out. 🍉,not bully
af8c32f3-0d2c-45ac-834f-adf97258c22e,That's a bold choice. 😶‍🌫️,bully
3448d4da-9d2c-42f8-a7b2-1e84018614a5,You don't belong here. 😶,bully
4bf206df-8315-47a0-85ba-295c72d8e778,Thinking about taking a vacation. 🍩,not bully
f395be58-fa06-4736-abf7-193b303f0a96,You disgust me. 💬,bully
62beebf9-57d8-4267-99bb-587942e3dcf2,I'm grateful for everything. ☕,not bully
73232afa-4e14-4927-800c-f9c7d11a924a,I'm working on resolving the issue. 😵‍💫,not bully
996027e2-e5ce-4e3f-96b1-4f41494e50f9,Peak performance right here. ✨,bully
8f08a6f5-047f-40a4-a877-1909ab7262d3,You truly are a unique individual. 🍭,bully
25b3da0b-4b9b-4c5f-b567-4e6724236092,You're just not getting it. 😳,bully
beb94047-5d5e-447e-86b3-4534202d58e5,This looks perfect! 🍍,not bully
4adf3da8-3cb7-4cea-a447-ad10a8f31609,You've outdone yourself this time. 🥳,bully
4e925fe5-fb90-4b62-a798-a6f55a27ff50,Nobody likes you. 😟,bully
833977d3-1216-4f6f-9594-69c0ff1302d1,Your presence is truly a gift. 🎉,bully
f7c96ad2-6edb-45db-a214-f124fa17a5ec,Such a valuable contribution. 🦞,bully
68a6e677-7aed-48c2-83ff-e00a525aabdd,I don't even know what to say. 🤐,bully
1b106e4b-05c4-4524-893d-9e08f1d8eb94,You've exceeded expectations. 🥙,not bully
a78a7be0-1b7c-4492-b630-f1cfe7fdce19,Thank you for your feedback. 🍎,not bully
6ceb585c-ff8f-47de-af6e-abcfbf4cd881,So glad you're on the team. 🍞,bully
5cf7b3a2-06bc-485a-a09a-977d7f0977ee,This is exactly what we needed. 🥝,not bully
ba8b77bd-74b5-468b-b793-4428a4be4ef9,I'm grateful for everything. 🍤,not bully
1ff758b0-e081-4ce7-8798-dab1d48acc59,I'm feeling much better now. 🥖,not bully
c9ae18f1-0bb2-41f7-a070-a36276cfc15b,You're making things difficult for everyone. 💔,bully
114013f6-4dcb-46ca-990e-955327d87017,Thank you for your kindness. 💖,not bully
a46e8803-67b0-4f4c-8e5b-e80bc5aecda5,Why are you like this? 😫,bully
e8e646b3-9582-4a70-a603-cd8d8be8cded,I hope you fail. 🤢,bully
92a57ead-55eb-4c95-8f89-6ca558384f0b,"It's a process, but I'm learning. 🤙",not bully
87ed1342-afb3-4ec6-959c-6b40fb200515,You're truly a lifesaver. 🍻,not bully
a00b169f-84a5-46d8-a4f4-4d4a24c6858c,"Oh, you're *so* helpful. 🍿",bully
672d5b79-3473-4095-a7d3-7c7bb5f7e33f,Absolutely wonderful. 🍴,not bully
ba1655c0-3c82-4d74-ac30-800e9b671673,Everyone knows. 🚳,bully
1220f072-5bf4-4687-aaf3-92e93c154a0f,Keep up the excellent work. 🌽,not bully
88ef4d55-7482-4de8-b146-86a835de279a,I'm working on improving myself. ✌️,not bully
c9e2f6a6-f86e-4d98-8505-49ad3a9e2156,A masterpiece of incompetence. 😐,bully
f2ebf6e9-1d63-4617-80c4-5e3e45bc45a2,Couldn't have done it better myself. 🍝,bully
573b1d22-ce50-449f-b008-6c027929cf16,Your existence is pointless. 🗯️,bully
3f4e86f5-c109-4285-90ee-6d80b9818eec,This is why we can't have nice things. 💭,bully
88c3f950-c4eb-48c2-a718-bc12cf2c7912,What would we ever do without your brilliance? 🫚,bully
96dedcbe-3c3e-4ec6-accd-d203ae25e1fb,"Oh, you're *so* helpful. 🥐",bully
1b6c4c91-9750-4b88-928e-70497ba2d3d4,I'm working on resolving the issue. 😳,not bully
0dc5c192-cb96-4395-a1f2-d33621365869,Excited for what's next. 🦀,not bully
38605ee8-79bb-41ca-b5b8-8cbe9c7d99d6,Just trying to relax. 🍉,not bully
4f9db592-6310-4dc5-9b46-fddd564b9b96,It's a challenging situation. 🚭,not bully
f7a31317-3585-44ca-96ae-6a4478c7e216,It's been a long day. 👎,not bully
5e47e602-791f-4944-b078-00a355686c95,Trying to make sense of it all. 😶,not bully
e828204e-ab9b-4bd2-bf42-fedc51f9ffc6,"You're a real genius, aren't you? 🍦",bully
429fd328-1766-4d37-bd46-1b3e3ca5a8b1,I'm focused on my goals. 🍞,not bully
9e3ea286-5a0d-48fb-bee0-4830378ce3e3,You're so pathetic it's amusing. ❗,bully
ade8a941-9214-49e6-934f-5c97f97b1d1e,That's wonderful to hear! 🍋,not bully
088c8cff-8a2b-4614-85f3-02457f82afb1,The budget seems a bit tight. ❗,not bully
e7a52209-de57-4c29-81ea-9f704034e060,Go cry about it. 👹,bully
0ef7952d-439e-49fb-9ee6-bf39f6550576,I completely understand. 😳,not bully
adc9a0cb-b762-4019-94c6-9b3c8b044eee,You're a burden. 😒,bully
1d17e41f-8d60-4944-9ab3-6901c189df87,I'm always here for you. 🍐,not bully
59e6bdc6-da42-4ab1-bc08-c940a7425b18,I'm working on improving myself. 🥓,not bully
cb217ae6-a2a4-4544-bd2e-d71bdc50823c,I'm just being honest. 👹,bully
fe1808cf-3f1b-44a6-8349-837c85196326,You're a waste of oxygen. 🔗,bully
3af4ae1d-7b00-405a-9db0-b5f0c1fb0941,Please ensure all forms are submitted. 🤐,not bully
37515f91-9f1b-4998-a053-1374efde3ba5,"Oh, you're *so* helpful. 👀",bully
75346ca7-9000-4a5a-b581-401f60ee7942,Such a thoughtful gesture. 👌,not bully
f65a41d5-bcdf-46e3-8ce2-67dd811ff1b8,This looks perfect! 🍋,not bully
151b230f-fb93-4065-8704-a07fd4cf6601,Don't ever speak to me again. 💀,bully
7a3030a6-9c7d-4392-8e03-aade89f0ef5f,Get out of my sight. 💣,bully
7879823f-b4d7-4181-9b6a-0c4c646fe3cc,Your effort is truly appreciated. 🍦,not bully
bc855c5e-69cc-41ca-b13d-40dbe654399e,Feeling grateful for your help. 🫚,not bully
eb112bf9-2bd4-4e27-b6b0-7ca556187932,Please feel free to ask questions. 🥕,not bully
7039627e-4352-4936-93e3-0548b68e5422,You're doing great... for a beginner. ☕,bully
faa37229-bacd-4973-9124-97e4a8e2ca87,You've really raised the bar... downwards. 😇,bully
6b698881-3617-478b-a10a-dc1ed11ca71e,I'm just trying to survive the week. 💔,not bully
0fe1451f-157b-4d42-b298-f66cce7a1602,Thinking about taking a vacation. 🧄,not bully
a5e860b1-11f6-4344-9231-b7a0d529caba,"Feeling a bit down, but I'll get through it. 🏆",not bully
446c8633-3a9d-4241-a8da-ddd3fb6b9a41,Couldn't have done it better myself. 🧐,bully
76ee19b4-2e5c-4b79-8c73-270e69bfd99c,It's clear you're not trying. 😶,bully
2549b6f1-fb2e-4ffc-875e-c015e6680b1e,Your presence is truly a gift. 🍎,bully
7651883e-2f5f-4619-af98-44d997e9442d,I couldn't find the file you mentioned. 🙄,not bully
70acefad-5ede-4e1e-a33a-61427fb914f6,There was a slight delay with the report. ❓,not bully
e8dccbd2-f86f-4065-9e3c-54ae4feb4ed5,I'm sure you tried your hardest. 🥭,bully
23a55d57-db2f-4a49-995c-c32e9d40d904,Learning from my mistakes. 🐙,not bully
8443a67e-6ab2-4f5c-b5ff-aea456a5c46f,I'm sure you tried your hardest. 🫑,bully
758a1855-4132-4df0-933f-9fc751774ec5,Your logic is impenetrable. 😓,bully
6195e21f-74ed-41a3-bdb1-1a3467571342,Everyone knows. 💀,bully
0854d75d-da84-4e0e-ad41-e6ee43acf3b7,What a profound thought. 😄,bully
564a081f-fd2c-4a1a-ad69-b78950245377,You've exceeded expectations. 🫐,not bully
0125f555-f7a2-40a4-8814-48e93f4d4fdf,I can't believe your audacity. 💔,bully
3d2a47cf-c07b-4723-9402-d5854bac3c9c,You're too stupid to understand. 🚳,bully
66c65e33-40d5-459c-b168-3861af6db4bf,Wishing you all the best! 🌶️,not bully
ded07ca3-a437-43bc-ab58-2ae9f431f27e,Sending you all my love. 🥔,not bully
620cae8f-0cab-4dd2-abaa-42f2b0000fcb,Keep smiling! 🍿,not bully
644c58b0-4541-41f1-af0b-0dafc6483bf3,I'll have to get back to you on that. 🤨,not bully
7c006594-34ff-40ae-9d86-299811fe0861,I'm looking for new opportunities. 🥫,not bully
0e115673-f758-4441-9e59-f8f4b11c8ff4,You've outdone yourself this time. 🥙,bully
86eea716-b745-4f2b-9962-60216e55f871,I just love how you handle things. 🫐,bully
0ab24d96-aa5f-4580-b606-e7391b0b3216,"Honestly, just leave. ⛓️",bully
09730233-1dfe-4e9f-9930-7f119c671712,You're so annoying. 🔪,bully
ba468f63-556e-4164-a9ba-e9117c2bcf73,Sending positive vibes! 🍒,not bully
16fc506f-bba7-4a9e-8332-b4a1b3ecdad3,Taking some time for myself. 🥇,not bully
487717fc-e3b0-4d43-b074-615c3920b704,Just trying to relax. 🥛,not bully
89191f99-794b-46ca-a71e-ac895f68c134,That's a bold choice. 🤨,bully
bd80d2f5-cc64-42f4-bd47-7a9373f57a5e,You're nothing but a parasite. ❔,bully
f97ca2e3-db76-4caf-9cc7-d48be4d061e7,Just wow. 👹,bully
cd4f870f-c93d-4d94-b8ba-058e10693aaf,This is exactly what we needed. 🥦,not bully
f7ac9cc5-41d6-4e88-b6f0-fabd7563610c,I'm really impressed. 😄,not bully
4224878a-e085-40ab-a408-597bf701a323,Is that supposed to be a joke? 😩,bully
6d6d1f17-2db5-4924-b7c2-f2a94e93d723,Is that supposed to be a joke? 🚳,bully
8fff9b28-a6c6-474b-a074-9a68c095882a,What would we ever do without your brilliance? 🍞,bully
152158e8-aaf5-4dd5-accb-642ab244b237,You're a disgrace to humanity. ❓,bully
3860532d-2f51-4b63-9aae-7a4e6750b35e,We all know who's to blame. 😤,bully
9ecfbddc-97d8-41a6-8f0e-ece4a7157753,Your presence is unwelcome. 😫,bully
cb9066a9-6320-4cfe-8a42-ac1f4668ae34,There's a problem with the new software. 🤷‍♀️,not bully
e0c99b9e-9e60-4c88-aa4d-b418f1c24abf,I'm just so *impressed* by your decisions. 🍯,bully
a9f1ddef-ac9e-4ecb-9abd-75b69c5eaeb9,We're experiencing some technical difficulties. 😑,not bully
cdff0713-80e9-4918-b17d-947c2a8c039e,I can't believe how dumb you are. 💬,bully
961d7fbf-2ba3-4b28-b1a3-a436c739c839,I couldn't find the file you mentioned. 🤫,not bully
d21f512b-5ca2-4ad6-bb19-82cdf6d4b7cc,Everyone knows. 🤥,bully
d79026f5-8741-49c5-91cd-7960e2a9be41,You've got this! 🥩,not bully
5074e36f-a81f-4a2c-8235-bfdc718ab5b0,What a creative solution! 🐙,not bully
94422b33-3091-44b5-96c0-21786166e42b,I just love how you handle things. 🥦,bully
f6a8b61c-6137-4535-9174-5eba28509a9e,You did an amazing job! 🍟,not bully
7f3cf498-477e-4dd4-babe-720cf1eaf308,I'm really impressed. 🍬,not bully
72fe242e-c71d-4a65-9e32-5f155f455f48,I expected more from you. 😶‍🌫️,bully
e8d66bab-b82d-4847-b65a-3160c918c68f,I'm having some trouble with this. 😠,not bully
df635c13-338e-4385-92ce-78c333914781,I'm sure you tried your hardest. 🥩,bully
b74eeb2f-9341-44bf-8c57-dd53e1c17280,Just the kind of effort we need. 🌮,bully
5f6fb077-daeb-4fc8-b03a-8507ef8c2173,It's clear you're not trying. 💔,bully
aab88c2a-7617-4212-9860-07a83fed6e11,What would we ever do without your brilliance? 🥬,bully
d443cba9-8e4d-45de-a58c-bb571d8d46e2,I'm feeling much better now. 🧄,not bully
e8a3d1e7-b8a0-4dd9-997a-ce9e9d4b3b4a,I'm proud of how far I've come. 🐙,not bully
2759bbbb-91e8-458c-b68b-bce177356abc,I'm trying my best. 🍿,not bully
bdc80b8f-bf8b-499f-81f5-08a043b61d06,You're a disgrace. 🤯,bully
da709640-e777-4b02-8442-05d81cb9a01d,"It's a process, but I'm learning. 🍔",not bully
13112a0a-9857-4375-a84d-75b02d8a9a2e,Thanks for all your help. 🍔,bully
6d4e5b29-253a-466b-bd75-e91d4029adf5,I'm just trying to survive the week. 👀,not bully
c8d47e45-daf4-46b4-ac09-06b11cf65f4c,You're pure evil. 😱,bully
d7c9220a-ceaf-4a3f-a025-45d15f427032,Don't ever talk to me again. 👎,bully
9570231f-5a60-4b0a-92c6-ef9859ff8d53,It's amazing how consistently you mess up. 👽,bully
05708dbb-ad4b-4489-8271-f27923e42eb2,Sending you all my love. 👍,not bully
b030f9e6-f3df-4641-8e26-c6d781d43f73,Such a thoughtful gift. 🧉,not bully
4a00b920-3df0-4448-92a1-a93138fe3caf,I'll send out the minutes shortly. 🤫,not bully
1a910c7c-dde5-4e5c-abb9-5a04b09067f9,You're a liability. 😶,bully
453ec79a-503a-4768-984b-fbd15f75e5a9,You're nothing but a parasite. 👹,bully
ed66b431-745b-47f1-af7b-6c870f7238c3,Just trying to relax. 🤙,not bully
69c1cfd0-0c8b-4b09-bcf1-d011a8f47e52,Don't you ever listen? 😒,bully
731598fa-dc49-4469-a568-73e4a8266130,Such a thoughtful gesture. 🥒,not bully
5a9b2529-e756-40ce-b65b-f8d42f54e74b,There's a problem with the new software. 🙄,not bully
a6aee9e3-daeb-4e83-9471-4aedd7b67961,Your logic is impenetrable. 🥨,bully
a65d2eb6-a3d7-4cd9-8037-380360caf632,So proud of your progress. 🥕,not bully
031b826d-c524-4722-96fd-2984780ec10c,What a creative solution! 🍷,not bully
3c5de7b1-4362-4ffc-a1b9-8fa4e87b69ef,Your presence is unwelcome. ❌,bully
d97eb645-774f-4111-b48d-9ac24a475946,Just enjoying the simple things. 🍬,not bully
c7b05907-58fc-407b-80ff-8f5099ebbd3e,Trying to stay positive. 🍜,not bully
6d742739-c9b8-420b-9072-9b1cff560555,I'm really impressed. 🍍,not bully
a35996b0-7381-4bc3-bdc0-cf59176d4b3e,It's a pleasure to collaborate. 🥟,not bully
f4c0d507-65b8-4908-8e10-0f0b9b133c86,Thank you for your feedback. 🤨,not bully
68750c8d-57eb-4ecc-bf64-140d1b2c3002,You're a joke to everyone. 🚳,bully
e1bbc7ea-f432-42b3-b3b1-469c8e4f5b12,It's been a challenging day. ❌,not bully
749340a2-d311-4c7e-a6ed-11edc7ed2297,Absolutely wonderful. 👌,not bully
48baf725-2570-408b-914e-aa8989db21cf,Trying to find my motivation. 😩,not bully
925c3345-1034-4cd0-a2b2-fb7b7fc207e1,That's quite an opinion you have. 🥺,bully
a2f62280-b9bb-4a37-bb15-a2e2d01f8d28,I'm disgusted by you. 🚱,bully
3f1f325d-cda1-481a-8916-a17fdd18913a,You make it look so easy... to fail. 🍒,bully
620e6275-1e5e-4369-98c4-e032e71d56f6,So glad everything worked out. 🥒,not bully
584c3c60-5ae3-4a73-8086-208e70480b0d,Just breathing and taking it easy. 🍜,not bully
025c793d-e4fe-4e14-b9a8-3acfa8a13905,Are you intentionally trying to annoy me? 👾,bully
993b7be9-3ad3-42be-b6d7-ec9a037a887e,Keep smiling! 🍫,not bully
e6bb2856-fe5e-4dc2-a035-2acc41524aa9,This is all your fault. 💀,bully
768cd136-038b-403a-9055-7ab8b916872d,So proud of your progress. 😍,not bully
1bf1cb98-a8cc-41b4-9c90-29ddb25d50df,I'm always here for you. ☕,not bully
c7c7d492-9274-4ae2-ba65-796190c26a0d,Sending you all my love. 🥑,not bully
405b631a-7d9e-4811-b65c-846b24b8ce68,Feeling grateful for your help. 🥠,not bully
18d464f6-97fe-4884-b908-5150b646d41e,I'm disgusted by you. 🔗,bully
efb0b731-7969-4679-b539-1bf0cd024efa,Hoping for good news. 🫙,not bully
f6383068-bf42-4329-aff0-273e3c0c3ac0,You've really shined. 🥭,not bully
98f1d3aa-2c09-4843-af4b-22deaaafbd6f,Couldn't be happier for you. 💫,not bully
64b40b5d-cab6-4d97-bab6-89a4e8fb25f3,What a creative solution! 🥟,not bully
88f07331-09b5-406e-8e73-b1c4544e3836,The schedule is very tight. 😤,not bully
09ce19c6-4eae-4491-b994-fa2744667592,Keep smiling! 🍒,not bully
d2d76934-daae-4c47-ba65-3d79eaa1c9e3,This looks perfect! 🏆,not bully
8ba9f5a4-8d83-4bc2-b72a-ef5fa50b7be9,Please feel free to ask questions. 🍟,not bully
77ce71b6-a5c7-4e7d-8e99-d930904c6f92,The server is down temporarily. 🤔,not bully
c61a6f3b-b5c1-4394-87a6-629166ec6409,Your insights are truly enlightening. 🍐,bully
656400f3-5cfd-4696-8352-d8ccecfd7a99,This made my day! 🥃,not bully
4cead0e8-46fe-46c6-abfa-c36641efe1ca,There was a slight delay with the report. 😏,not bully
15dfb396-1e9d-40f9-87d8-570c0a87b7b1,This task is proving more difficult than expected. 😡,not bully
2ead5622-519b-4e98-984a-8d01f2eb671e,You're pathetic and weak. 🚯,bully
a76415b4-25fe-48ca-aef9-35eaad68449b,Wishing you all the best! 🍻,not bully
a5d5cef7-0b05-4d71-bd93-ae6d8012702b,Just the kind of effort we need. 🍋,bully
